









Frequency of observations in the selected location(s).:
Number of taxa: 	604

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Short-eared Owl (<em class="sci">Asio flammeus</em>)	0.007266	0.0130435	0.0191103	0.0109379	0.0098165	0.007654	0.0094723	0.0123513	0.0063391	0.0038556	0.0023819	6.702E-4	0.0011772	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.611E-4	0.0	1.823E-4	3.362E-4	0.0030017	0.0026895	0.0074534	0.0042834	0.0034843	0.0022594	0.0052531	0.0037843	0.0066505	
Long-eared/Short-eared Owl (<em class="sci">Asio otus/flammeus</em>)	0.0	2.899E-4	0.0	0.0	0.0	0.0	3.383E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.681E-4	8.894E-4	2.445E-4	6.211E-4	6.59E-4	2.904E-4	4.519E-4	0.0	0.0	0.0	
Asio sp. (<em class="sci">Asio sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.112E-4	0.0	0.0	0.0	2.904E-4	0.0	0.0	0.0	0.0	
Northern Saw-whet Owl (<em class="sci">Aegolius acadicus</em>)	1.69E-4	2.899E-4	0.0	2.734E-4	0.0	0.0	0.0	4.575E-4	0.0	0.0	0.0	4.468E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.043E-4	0.0038911	0.00489	0.0034161	0.0049423	0.0020325	0.0013556	0.0014327	0.0031536	6.046E-4	
owl sp. (<em class="sci">Strigiformes sp.</em>)	0.0	2.899E-4	0.0	2.734E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.31E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.552E-4	1.889E-4	0.0	9.12E-5	8.4E-5	3.335E-4	2.445E-4	3.106E-4	6.59E-4	0.0	0.0	0.0	0.0	0.0	
Belted Kingfisher (<em class="sci">Megaceryle alcyon</em>)	0.0341332	0.0362319	0.039787	0.0399234	0.0349979	0.0340605	0.02977	0.0306496	0.0245642	0.0262881	0.0214371	0.0428954	0.0509123	0.0607886	0.0548007	0.0451192	0.0235569	0.0198787	0.0096083	0.0065737	0.0024914	0.0019794	0.0045575	0.0053369	0.0060112	0.012213	0.0199005	0.0202846	0.03265	0.0511288	0.070948	0.1021566	0.1277315	0.1594121	0.206827	0.218266	0.2518932	0.1976479	0.1283409	0.1132852	0.1051345	0.0782609	0.0718287	0.0630081	0.0483507	0.0539637	0.0741091	0.0538089	
Yellow-bellied Sapsucker (<em class="sci">Sphyrapicus varius</em>)	0.0594796	0.0437681	0.0413534	0.0432048	0.0392659	0.0302334	0.0331529	0.0356816	0.0225832	0.0259376	0.0198491	0.0339589	0.0379635	0.0131435	0.0067935	0.0022701	4.665E-4	0.0015	8.21E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026377	0.0224783	0.0771488	0.1203391	0.0829551	0.0570317	0.0569682	0.0453416	0.0718287	0.0632985	0.1030276	0.104107	0.111006	0.0695284	
Red-headed Woodpecker (<em class="sci">Melanerpes erythrocephalus</em>)	0.0180804	0.0092754	0.0068922	0.005469	0.0068289	0.003827	0.005751	0.0041171	0.0031696	0.0031546	0.0031759	0.0029044	0.0038258	0.0027382	0.0056612	0.0270999	0.0501458	0.0266754	0.018149	0.0072444	0.0034257	0.0059382	0.0034182	0.0040027	0.0021468	0.0053737	0.0058797	0.0042386	0.0037965	0.0063081	0.0042813	0.0077563	0.0054066	0.0107405	0.0141195	0.0132225	0.0094661	0.0111223	0.0107581	0.0077821	0.0056235	0.002795	0.0039539	0.003194	0.0031631	0.0052531	0.0075686	0.0075574	
Red-bellied Woodpecker (<em class="sci">Melanerpes carolinus</em>)	0.2020953	0.2084058	0.2005013	0.2253213	0.2176697	0.2074244	0.2283491	0.2227813	0.2087956	0.214511	0.2064311	0.2381591	0.2507357	0.2590361	0.2819293	0.296538	0.2872303	0.2022948	0.1758233	0.1634022	0.1526004	0.162312	0.1325484	0.1430954	0.1412623	0.1060088	0.122569	0.1129276	0.1214882	0.127822	0.1284404	0.1681801	0.1588196	0.1724138	0.1751746	0.1926709	0.2184778	0.235026	0.2174315	0.2080044	0.2430318	0.2257764	0.2672158	0.2688734	0.3081789	0.313276	0.3049511	0.2493954	
Downy Woodpecker (<em class="sci">Dryobates pubescens</em>)	0.1699899	0.1628986	0.156015	0.1812961	0.1856594	0.1641791	0.1644114	0.1848124	0.1636292	0.1622853	0.1659389	0.18521	0.2057092	0.2018072	0.203125	0.1834563	0.1401749	0.0898926	0.0837645	0.0948484	0.1021489	0.1068884	0.1078618	0.1230821	0.1343924	0.1289692	0.122569	0.1217075	0.135915	0.1533865	0.1513761	0.1939084	0.1752647	0.177313	0.1604344	0.139592	0.1492806	0.1523384	0.1427131	0.154975	0.1699267	0.1593168	0.1950577	0.1986063	0.239042	0.260745	0.2428256	0.1977025	
Hairy Woodpecker (<em class="sci">Leuconotopicus villosus</em>)	0.0288949	0.0353623	0.0291353	0.0276183	0.0298762	0.0264064	0.0294317	0.0265325	0.0305071	0.0336488	0.0317586	0.0399911	0.0400235	0.0353231	0.0405344	0.0414302	0.0434985	0.0339107	0.0307136	0.0272337	0.0246029	0.0209818	0.0212685	0.0170113	0.0240447	0.0166097	0.0176391	0.0166515	0.0174639	0.0285525	0.029052	0.0268634	0.0232034	0.0250612	0.0237393	0.0233283	0.0245172	0.027441	0.0280719	0.0320178	0.0298289	0.0279503	0.0441516	0.0452962	0.0447357	0.0530086	0.059918	0.0383918	
Downy/Hairy Woodpecker (<em class="sci">Dryobates pubescens/Leuconotopicus villosus</em>)	1.69E-4	2.899E-4	0.0012531	0.0010938	8.536E-4	0.0	0.0016915	0.0	0.0	3.505E-4	7.94E-4	8.937E-4	5.886E-4	8.215E-4	0.0	2.838E-4	6.997E-4	2.923E-4	8.212E-4	5.366E-4	0.0	7.918E-4	3.798E-4	0.0	4.294E-4	0.0	0.0	3.028E-4	0.0015	0.001328	9.174E-4	7.567E-4	2.253E-4	3.769E-4	3.103E-4	3.778E-4	3.786E-4	3.647E-4	2.521E-4	3.335E-4	4.89E-4	3.106E-4	3.295E-4	2.904E-4	0.0015	0.0014327	3.154E-4	3.023E-4	
Pileated Woodpecker (<em class="sci">Dryocopus pileatus</em>)	1.69E-4	2.899E-4	3.133E-4	2.734E-4	0.0	3.827E-4	3.383E-4	0.0013724	0.0	0.0010515	3.97E-4	4.468E-4	0.0026486	0.0043812	0.0088315	0.0065267	0.0040816	0.0029964	0.0022994	0.0018782	0.0037372	0.0011876	0.001899	0.0010007	4.294E-4	0.0015	0.0013569	0.0	7.593E-4	3.32E-4	0.0	1.892E-4	2.253E-4	3.769E-4	1.552E-4	0.0	1.893E-4	9.12E-5	0.0	2.223E-4	0.0	3.106E-4	0.0	0.0015	0.0	0.0	0.0	9.069E-4	
Northern Flicker (<em class="sci">Colaptes auratus</em>)	0.1436296	0.1368116	0.1256266	0.1353568	0.1207853	0.1056257	0.1133288	0.115279	0.1101426	0.1384508	0.1576022	0.2205094	0.2483814	0.2209748	0.1422101	0.0927923	0.0626239	0.0407074	0.0403219	0.0477596	0.057303	0.0399842	0.0440562	0.0443629	0.0583942	0.0586224	0.0569878	0.0557069	0.056568	0.0468127	0.0633028	0.0743473	0.0880829	0.1750518	0.3117145	0.3727805	0.3837562	0.3974838	0.3387124	0.3109505	0.2914425	0.2677019	0.2833608	0.254065	0.2525983	0.2277937	0.2478713	0.1783555	
woodpecker sp. (<em class="sci">Picidae sp.</em>)	5.069E-4	0.0	3.133E-4	0.0	4.268E-4	0.0019135	0.0	9.149E-4	7.924E-4	0.0010515	0.0	8.937E-4	0.0014715	0.0016429	9.058E-4	7.094E-4	0.0010496	8.77E-4	5.749E-4	8.049E-4	9.343E-4	0.0011876	0.0	0.0	0.0	0.0	0.0	6.055E-4	7.593E-4	0.0	6.116E-4	3.784E-4	4.506E-4	3.769E-4	6.206E-4	7.556E-4	6.626E-4	5.47E-4	6.724E-4	7.782E-4	7.335E-4	3.106E-4	3.295E-4	2.904E-4	9.038E-4	9.551E-4	0.0	0.0	
Crested Caracara (<em class="sci">Caracara plancus</em>)	0.0	0.0	0.0	0.0	0.0	0.0042097	0.0	0.0	0.0	7.01E-4	3.97E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0081338	0.0	0.0	0.0	
American Kestrel (<em class="sci">Falco sparverius</em>)	0.0076039	0.0113043	0.0097118	0.0073831	0.006402	0.0057405	0.0040595	0.0054895	0.003962	0.0112163	0.0103216	0.0230116	0.0491466	0.0550383	0.0473279	0.0283768	0.0061808	0.0036542	0.0015603	0.0018782	9.343E-4	0.0019794	0.0015192	0.0010007	0.0012881	0.0029311	0.0022614	0.002422	0.0045558	0.0049801	0.0103976	0.0259175	0.1189457	0.1718485	0.2690458	0.2242161	0.2017228	0.2017504	0.1818793	0.1474152	0.0767726	0.0664596	0.0596376	0.029036	0.0103931	0.0100287	0.0145065	0.0057437	
Merlin (<em class="sci">Falco columbarius</em>)	0.0248395	0.0255072	0.0238095	0.0257041	0.0196329	0.017987	0.0145467	0.0141812	0.018225	0.0157729	0.0246129	0.0283735	0.0376692	0.0353231	0.0509511	0.0553348	0.0327697	0.0164438	0.0070625	0.0029514	3.114E-4	0.0	0.0	0.0	0.0	0.0	4.523E-4	9.083E-4	0.001139	0.002324	0.0018349	0.0122966	0.1094841	0.219333	0.3176106	0.3080846	0.2777357	0.2748655	0.2528156	0.2291273	0.1234719	0.1114907	0.1149918	0.0749129	0.061455	0.0410697	0.0406812	0.0293229	
Saker Falcon (<em class="sci">Falco cherrug</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Gyrfalcon (<em class="sci">Falco rusticolus</em>)	0.0	0.0	0.0	0.0	0.0	0.0202832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Peregrine Falcon (<em class="sci">Falco peregrinus</em>)	0.0217979	0.0205797	0.0275689	0.0199617	0.0196329	0.0241102	0.0152233	0.0182983	0.0130745	0.0154224	0.0174672	0.0165326	0.0164803	0.0112267	0.0138134	0.013479	0.0156268	0.0142513	0.0159317	0.0093909	0.0090315	0.0162312	0.012913	0.0170113	0.0154573	0.0166097	0.0144731	0.0251287	0.0277145	0.0295485	0.0391437	0.0495649	0.078396	0.0934615	0.1242824	0.1874764	0.2283226	0.227915	0.1510338	0.1326292	0.0704156	0.0596273	0.0490939	0.0316492	0.0275644	0.0334288	0.0283822	0.017231	
large falcon sp. (<em class="sci">Falco sp. (large falcon sp.)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.44E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
small falcon sp. (<em class="sci">Falco sp. (small falcon sp.)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.886E-4	0.0010953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.253E-4	0.0	9.31E-4	1.889E-4	9.47E-5	3.647E-4	1.681E-4	3.335E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	
falcon sp. (<em class="sci">Falco sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.97E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.884E-4	0.0	6.611E-4	1.893E-4	1.823E-4	8.4E-5	2.223E-4	2.445E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
diurnal raptor sp. (<em class="sci">Accipitriformes/Falconiformes sp.</em>)	0.0	0.0	0.0	2.734E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.943E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.884E-4	4.655E-4	1.889E-4	0.0	9.12E-5	8.4E-5	0.0	2.445E-4	0.0	3.295E-4	2.904E-4	0.0	4.776E-4	0.0	0.0	
Budgerigar (<em class="sci">Melopsittacus undulatus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.253E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Nanday Parakeet (<em class="sci">Aratinga nenday</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.336E-4	0.0	4.885E-4	0.0	0.0	3.797E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
parakeet sp. (<em class="sci">Psittaciformes sp. (parakeet sp.)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.058E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
parrot sp. (<em class="sci">Psittaciformes sp. (parrot sp.)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.523E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Olive-sided Flycatcher (<em class="sci">Contopus cooperi</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.665E-4	6.578E-4	0.0017246	0.0013416	3.114E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.32E-4	0.0042813	0.0071888	0.004055	0.0069719	0.0034135	5.667E-4	9.47E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eastern Wood-Pewee (<em class="sci">Contopus virens</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011322	0.0022701	0.0397668	0.0881386	0.1235115	0.1106788	0.1052632	0.0680918	0.057349	0.0473649	0.0395019	0.0361505	0.0284939	0.0275507	0.0269552	0.0418327	0.0370031	0.0760499	0.058797	0.0993028	0.064391	0.0590291	0.0531995	0.0281703	0.0055472	5.559E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Western/Eastern Wood-Pewee (<em class="sci">Contopus sordidulus/virens</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.44E-5	0.0	1.823E-4	8.4E-5	0.0	2.445E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
pewee sp. (Contopus sp.) (<em class="sci">Contopus sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.892E-4	0.0	0.0	0.0	0.0	0.0	9.12E-5	1.681E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-bellied Flycatcher (<em class="sci">Empidonax flaviventris</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	2.683E-4	0.0	0.0011876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166	9.174E-4	0.0079455	0.0060825	0.0105521	0.0080683	0.0017945	5.68E-4	8.205E-4	2.521E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Acadian Flycatcher (<em class="sci">Empidonax virescens</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.058E-4	0.0058173	0.0413994	0.053424	0.0549396	0.0501744	0.0436001	0.0328583	0.0307634	0.0223482	0.0137398	0.0117245	0.0122117	0.0078716	0.0064541	0.0086321	0.0018349	0.0047295	0.0033791	0.0048992	0.0015516	0.0015	9.47E-5	0.0	8.4E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Alder Flycatcher (<em class="sci">Empidonax alnorum</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0018782	6.229E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.96E-4	0.0021407	0.0096481	0.0114891	0.0201621	0.0093095	0.0041556	3.786E-4	2.735E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Willow Flycatcher (<em class="sci">Empidonax traillii</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033618	0.017492	0.0470888	0.0766116	0.0550277	0.0394987	0.0336891	0.0261915	0.0234489	0.0199005	0.0169543	0.007593	0.0066401	0.0085627	0.0100265	0.004055	0.001319	0.0	9.44E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Alder/Willow Flycatcher (Traill's Flycatcher) (<em class="sci">Empidonax alnorum/traillii</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.332E-4	4.385E-4	0.0013961	0.0022807	3.114E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.797E-4	0.0069721	0.012844	0.041241	0.0283848	0.033729	0.0145849	0.0064224	0.0014199	1.823E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Least Flycatcher (<em class="sci">Empidonax minimus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018659	0.0035811	0.0035312	0.0030856	3.114E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001139	0.0086321	0.0155963	0.0535376	0.0369453	0.0465423	0.023429	0.0068002	0.0070049	5.47E-4	7.564E-4	1.112E-4	0.0	0.0	0.0	0.0	0.0	0.0014327	0.0025229	0.0018138	
Western Flycatcher (<em class="sci">Empidonax difficilis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016474	0.0090012	0.0094894	0.0	0.0	0.0	
Empidonax sp. (<em class="sci">Empidonax sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.997E-4	8.039E-4	0.0020531	0.0029514	0.0018686	0.0027712	0.0011394	0.0010007	4.294E-4	4.885E-4	0.0027137	0.002422	0.0034169	0.0116202	0.0180428	0.0361332	0.0283848	0.0356133	0.0184639	0.0100113	0.005301	0.0031908	0.0011767	6.67E-4	0.0	3.106E-4	0.0	0.0	0.0	4.776E-4	0.0	0.0	
Eastern Phoebe (<em class="sci">Sayornis phoebe</em>)	0.0111524	0.0086957	0.0056391	0.0049221	0.0072557	0.003827	0.0033829	0.0045746	0.0138669	0.0375044	0.0921	0.1892315	0.1645085	0.0955641	0.069067	0.0692395	0.0539942	0.048162	0.0452492	0.0273679	0.0205543	0.0178147	0.016711	0.0153436	0.0141692	0.0073278	0.0049751	0.0054496	0.0053151	0.0056441	0.006422	0.0087022	0.0076594	0.0143207	0.0319628	0.1044579	0.176259	0.2429574	0.2310472	0.1525292	0.0777506	0.034472	0.047117	0.0287456	0.0311794	0.0181471	0.0186061	0.0123942	
Say's Phoebe (<em class="sci">Sayornis saya</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015516	2.833E-4	0.0	0.0092989	0.0	0.0010006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Vermilion Flycatcher (<em class="sci">Pyrocephalus rubinus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.722E-4	0.0	0.0	0.0	0.0015564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ash-throated Flycatcher (<em class="sci">Myiarchus cinerascens</em>)	0.0042244	0.0031884	9.398E-4	0.0019141	0.0034144	0.0042097	0.0037212	0.0022873	0.0023772	0.0028041	0.0011909	8.937E-4	5.886E-4	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.4E-5	0.0	4.89E-4	0.0	0.0098847	0.0075494	0.0131044	0.0090735	0.0018921	0.0015115	
Great Crested Flycatcher (<em class="sci">Myiarchus crinitus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.476E-4	0.0076993	0.1292565	0.3189504	0.2951838	0.2898087	0.3082909	0.2678293	0.2438638	0.1872389	0.1904603	0.1640189	0.1431363	0.1411126	0.1108084	0.1218679	0.1284861	0.1351682	0.194476	0.1655778	0.1445261	0.0515128	0.0089724	0.0023665	1.823E-4	1.681E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Myiarchus sp. (<em class="sci">Myiarchus sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.44E-5	0.0	9.12E-5	0.0	0.0	0.0	0.0	3.295E-4	0.0	0.0	0.0	0.0	0.0	
Tropical Kingbird (<em class="sci">Tyrannus melancholicus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cassin's Kingbird (<em class="sci">Tyrannus vociferans</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.558E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Western Kingbird (<em class="sci">Tyrannus verticalis</em>)	0.0077729	0.0081159	0.0012531	0.0043752	0.004268	0.0049751	0.0040595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.257E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.459E-4	6.758E-4	0.0037686	3.103E-4	0.0036834	0.0051117	0.0018233	0.0015969	0.0	4.89E-4	0.0040373	0.0197694	0.0069686	0.0167194	0.0062082	9.461E-4	0.0102781	
yellow-bellied kingbird sp. (<em class="sci">Tyrannus sp. (yellow-bellied)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.422E-4	0.0	1.889E-4	9.47E-5	9.12E-5	8.4E-5	0.0	0.0	0.0	6.59E-4	0.0	0.0	0.0	0.0	0.0	
Eastern Kingbird (<em class="sci">Tyrannus tyrannus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038335	0.0317029	0.0876844	0.170379	0.1707228	0.1961895	0.1860746	0.1376518	0.1270784	0.1226738	0.1207472	0.1086303	0.0972154	0.0976934	0.0899183	0.1412301	0.1673307	0.2535168	0.3079834	0.2338364	0.1712832	0.0726144	0.0129392	0.0038811	9.117E-4	1.681E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
