









Frequency of observations in the selected location(s).:
Number of taxa: 	929

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Red-necked Stint (<em class="sci">Calidris ruficollis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.205E-4	3.594E-4	0.0015	8.89E-5	1.27E-5	6.532E-4	3.57E-5	0.0	1.13E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Buff-breasted Sandpiper (<em class="sci">Calidris subruficollis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.77E-5	7.144E-4	0.0010928	0.0055186	0.0093361	0.0051414	0.0018833	0.0011412	1.03E-4	4.14E-5	1.52E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sanderling (<em class="sci">Calidris alba</em>)	0.0159814	0.0179977	0.0188089	0.0155929	0.0136329	0.0095129	0.0064079	0.0076249	0.0065675	0.0047528	0.004421	0.0039332	0.0034584	0.0032074	0.0031298	0.0030186	0.0036482	0.0056813	0.0089983	0.0161617	0.0112801	0.0062144	0.0036622	0.0019878	0.0018271	0.0043333	0.0153026	0.0316175	0.0314254	0.0321284	0.0370679	0.0380661	0.0369541	0.029719	0.0211396	0.0184672	0.0140476	0.0131205	0.0119572	0.0140398	0.0166523	0.014382	0.0132173	0.0153255	0.0127347	0.0125237	0.0142607	0.018319	
Dunlin (<em class="sci">Calidris alpina</em>)	0.0122375	0.0116388	0.010099	0.0085089	0.0084547	0.0054801	0.0040702	0.004993	0.0044368	0.0031277	0.0034657	0.0033735	0.0041175	0.0055142	0.0081316	0.0077042	0.0086409	0.0114961	0.0204198	0.0283425	0.0089877	0.0026912	0.001363	0.0013132	0.0017522	0.001862	0.0020261	0.0018986	0.0021715	0.0021074	0.0025845	0.0022458	0.0020088	0.0023627	0.0060587	0.0121969	0.019902	0.0194807	0.0256617	0.0295378	0.0325655	0.0252622	0.0187143	0.0170239	0.0132049	0.0124494	0.0106442	0.012595	
Purple Sandpiper (<em class="sci">Calidris maritima</em>)	0.007525	0.0076408	0.0066701	0.0058524	0.0052659	0.003403	0.002315	0.0034448	0.003572	0.0018254	0.0016329	0.0013917	9.362E-4	9.098E-4	5.856E-4	4.734E-4	5.742E-4	6.609E-4	7.486E-4	4.976E-4	7.28E-5	1.3E-5	4.13E-5	1.2E-5	0.0	0.0	0.0	0.0	0.0	0.0	1.73E-5	0.0	1.45E-5	1.49E-5	4.38E-5	1.23E-5	0.0	4.14E-5	2.279E-4	0.0013904	0.0019498	0.0029969	0.0032387	0.0059846	0.0060946	0.0066149	0.0065539	0.0081868	
Baird's Sandpiper (<em class="sci">Calidris bairdii</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.67E-5	7.7E-6	2.16E-5	1.21E-5	0.0	0.0	0.0	0.0	2.031E-4	4.621E-4	8.48E-4	0.00143	0.0029646	0.0086208	0.0153483	0.0139463	0.0076229	0.0042922	0.0024786	0.0013092	5.795E-4	2.127E-4	1.017E-4	1.57E-5	1.63E-5	1.225E-4	0.0	0.0	0.0	0.0	0.0	
Little Stint (<em class="sci">Calidris minuta</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.33E-5	0.0	0.0	0.0	0.0	0.0	1.45E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-necked/Little Stint (<em class="sci">Calidris ruficollis/minuta</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-rumped Sandpiper (<em class="sci">Calidris fuscicollis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.632E-4	6.86E-5	2.171E-4	9.413E-4	0.0028708	0.007284	0.0060161	0.0049793	0.0018449	8.554E-4	9.734E-4	0.0012695	9.953E-4	0.0032276	0.0087214	0.0149123	0.0163224	0.0174249	0.0166488	0.0099261	0.0075186	0.0057058	0.0048542	0.0042355	0.0040566	0.0036739	0.0022958	0.0015799	7.003E-4	4.313E-4	1.88E-5	0.0	0.0	0.0	
Dunlin x White-rumped Sandpiper (hybrid) (<em class="sci">Calidris alpina x fuscicollis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	1.647E-4	5.08E-5	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.88E-5	0.0	0.0	0.0	1.57E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Least Sandpiper (<em class="sci">Calidris minutilla</em>)	9.3E-6	0.0	0.0	0.0	0.0	1.1E-5	0.0	2.58E-5	0.0	1.11E-5	1.11E-5	7.6E-6	1.911E-4	4.319E-4	0.0010561	0.0051796	0.0203559	0.0396755	0.0503936	0.0327129	0.0058705	0.0015991	6.471E-4	0.0021565	0.0151858	0.0494778	0.0746468	0.0891693	0.0962713	0.1059399	0.1165635	0.1072577	0.0865104	0.0516516	0.0343811	0.02313	0.0117529	0.0050357	0.0040414	0.0014017	5.504E-4	2.117E-4	1.225E-4	2.022E-4	1.88E-5	5.57E-5	1.58E-5	0.0	
Pectoral Sandpiper (<em class="sci">Calidris melanotos</em>)	9.3E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.56E-4	7.331E-4	0.0014296	0.0023119	0.0029501	0.0034274	0.003293	0.0025279	0.0019227	0.0014431	5.337E-4	7.28E-5	5.2E-5	4.13E-5	7.23E-5	4.942E-4	0.0019635	0.0075535	0.0129862	0.018767	0.0201093	0.0208496	0.0221422	0.0247565	0.0211302	0.01803	0.0201973	0.0166071	0.0131205	0.0136133	0.0097668	0.0052048	0.0014007	4.026E-4	4.04E-5	1.88E-5	3.72E-5	1.58E-5	0.0	
Western Sandpiper (<em class="sci">Calidris mauri</em>)	2.79E-5	0.0	1.25E-5	2.04E-5	0.0	0.0	0.0	0.0	0.0	1.11E-5	6.66E-5	7.6E-6	0.0015	0.0	0.0	6.9E-6	0.0	0.0015	0.0015	4.33E-5	3.64E-5	3.9E-5	2.75E-5	9.64E-5	5.99E-5	5.924E-4	0.0023816	0.0021391	0.0017478	0.0023395	0.0035038	0.006523	0.0058098	0.0031205	0.0014599	7.608E-4	4.119E-4	3.035E-4	2.279E-4	7.91E-5	1.415E-4	4.89E-5	3.5E-5	5.39E-5	5.64E-5	1.115E-4	1.58E-5	4.5E-5	
Semipalmated Sandpiper (<em class="sci">Calidris pusilla</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	1.91E-5	9.2E-6	2.88E-5	3.636E-4	0.0026189	0.0090393	0.0216777	0.0428599	0.0337554	0.015627	0.0054382	0.0030119	0.0052117	0.0192461	0.0449836	0.0742719	0.0882737	0.0924563	0.0992004	0.091063	0.0755123	0.0476247	0.0303517	0.0232159	0.0134887	0.0082641	0.0051354	0.0028034	0.0011636	3.42E-4	1.926E-4	4.04E-5	0.0	0.0	0.0	0.0	
Western/Semipalmated Sandpiper (<em class="sci">Calidris mauri/pusilla</em>)	0.0	0.0	1.25E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2E-6	0.0	0.0	0.0	1.2E-5	1.5E-5	5.08E-5	3.55E-5	2.152E-4	2.295E-4	1.786E-4	1.561E-4	2.709E-4	2.023E-4	1.04E-4	1.168E-4	4.91E-5	2.94E-5	0.0015	0.0	1.13E-5	0.0	1.63E-5	0.0	0.0	0.0	0.0	0.0	0.0	
peep sp. (<em class="sci">Calidris sp. (peep sp.)</em>)	2.79E-5	1.27E-5	1.25E-5	3.05E-5	4.39E-5	4.42E-5	2.27E-5	0.0015	2.51E-5	2.23E-5	3.33E-5	1.51E-5	1.72E-4	1.746E-4	2.976E-4	5.145E-4	0.0015895	0.0023566	0.0036657	0.0041396	0.0030444	0.0014301	6.746E-4	4.217E-4	0.0015126	0.0045703	0.0077313	0.0100244	0.011352	0.0106797	0.0121941	0.0107664	0.0089892	0.005706	0.0039564	0.0032149	0.0020005	0.0015452	9.876E-4	9.495E-4	3.302E-4	1.466E-4	1.05E-4	1.078E-4	5.64E-5	5.57E-5	1.58E-5	6.75E-5	
Calidris sp. (<em class="sci">Calidris sp.</em>)	9.3E-6	0.0	1.25E-5	0.0015	0.0	0.0	1.51E-5	0.0	0.0	1.11E-5	0.0	7.6E-6	0.0	0.0015	0.0	1.37E-5	0.0	0.0	2.32E-5	2.16E-5	4.85E-5	1.3E-5	0.0	0.0	0.0	1.69E-5	0.0015	1.266E-4	3.53E-5	5.36E-5	8.67E-5	7.9E-5	8.67E-5	7.43E-5	1.46E-5	8.59E-5	4.41E-5	2.76E-5	0.0	1.13E-5	7.86E-5	8.14E-5	7.0E-5	0.0	0.0	1.86E-5	1.58E-5	3.37E-5	
Scolopacidae sp. (<em class="sci">Scolopacidae sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11E-5	0.0	9.6E-6	0.0	0.0	0.0	7.0E-6	1.34E-5	7.7E-6	0.0	0.0	0.0	1.38E-5	0.0	0.0	0.0	0.0	1.27E-5	0.0	1.79E-5	0.0	2.26E-5	0.0015	0.0015	1.46E-5	0.0015	0.0015	0.0015	0.0	0.0015	3.14E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
large shorebird sp. (<em class="sci">Charadriiformes sp. (large shorebird sp.)</em>)	1.86E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11E-5	0.0	0.0015	9.2E-6	0.0	0.0	0.0	1.34E-5	7.7E-6	0.0015	0.0	0.0	0.0	1.2E-5	1.5E-5	0.0	0.0015	0.0	0.0	1.79E-5	3.47E-5	1.13E-5	4.34E-5	2.97E-5	1.46E-5	0.0015	1.47E-5	4.14E-5	3.04E-5	3.39E-5	1.57E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
shorebird sp. (<em class="sci">Charadriiformes sp. (shorebird sp.)</em>)	4.657E-4	4.823E-4	4.13E-4	3.562E-4	2.048E-4	2.32E-4	2.27E-4	3.354E-4	3.133E-4	2.894E-4	3.221E-4	2.95E-4	4.681E-4	5.698E-4	7.968E-4	0.001276	0.0019116	0.0021897	0.0024772	0.0024881	0.00188	8.061E-4	6.058E-4	4.699E-4	0.001273	0.0024375	0.0036079	0.0044173	0.0045902	0.0051613	0.0053945	0.0051913	0.0053906	0.0040269	0.0029928	0.0031781	0.0030155	0.0029801	0.0030083	0.0031086	0.0023901	0.0012867	0.0010679	0.0011457	5.455E-4	6.689E-4	5.527E-4	5.96E-4	
Long-tailed Jaeger (<em class="sci">Stercorarius longicaudus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.16E-5	6.06E-5	2.6E-5	1.38E-5	1.2E-5	1.5E-5	5.08E-5	1.78E-5	0.0	0.0	3.57E-5	3.47E-5	2.144E-4	2.457E-4	3.269E-4	2.482E-4	1.227E-4	1.324E-4	1.656E-4	1.064E-4	3.39E-5	1.57E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Parasitic Jaeger (<em class="sci">Stercorarius parasiticus</em>)	0.0	0.0	1.25E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0	3.43E-5	6.3E-5	1.001E-4	1.775E-4	4.327E-4	5.216E-4	3.38E-4	5.094E-4	4.699E-4	1.498E-4	1.185E-4	2.488E-4	5.063E-4	3.354E-4	5.179E-4	6.071E-4	0.0010947	0.0018932	0.0020655	0.0021315	0.0022332	0.0023977	0.0024696	0.0025981	0.0026791	0.0020285	0.0015962	6.302E-4	6.2E-4	3.198E-4	5.57E-5	4.74E-5	1.12E-5	
Long-tailed/Parasitic Jaeger (<em class="sci">Stercorarius longicaudus/parasiticus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7E-6	0.0	7.2E-6	1.21E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.51E-5	7.23E-5	1.49E-5	1.022E-4	3.68E-5	0.0	6.9E-5	1.52E-5	2.26E-5	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Pomarine Jaeger (<em class="sci">Stercorarius pomarinus</em>)	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.77E-5	3.64E-5	1.3E-5	6.88E-5	2.41E-5	0.0	1.69E-5	0.0015	1.392E-4	3.354E-4	5.36E-5	5.2E-5	9.03E-5	1.59E-4	1.337E-4	2.19E-4	9.82E-5	7.35E-5	1.794E-4	2.887E-4	3.504E-4	4.875E-4	1.629E-4	7.0E-5	1.078E-4	1.505E-4	5.57E-5	4.74E-5	1.12E-5	
Long-tailed/Pomarine Jaeger (<em class="sci">Stercorarius longicaudus/pomarinus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Parasitic/Pomarine Jaeger (<em class="sci">Stercorarius parasiticus/pomarinus</em>)	9.3E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.39E-5	0.0	0.0	0.0	0.0	0.0	1.13E-5	1.45E-5	2.97E-5	1.46E-5	1.23E-5	7.35E-5	1.242E-4	1.52E-5	1.243E-4	7.86E-5	8.14E-5	3.5E-5	1.35E-5	0.0015	0.0	0.0	0.0	
Great Skua (<em class="sci">Stercorarius skua</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.51E-5	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.88E-5	0.0015	0.0	0.0	
South Polar Skua (<em class="sci">Stercorarius maccormicki</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.88E-5	6.06E-5	0.0	2.75E-5	0.0015	3.0E-5	5.08E-5	1.78E-5	1.27E-5	3.53E-5	0.0	1.73E-5	2.26E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
jaeger sp. (<em class="sci">Stercorarius sp. (jaeger sp.)</em>)	9.3E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	9.6E-6	6.9E-6	0.0	6.7E-6	7.7E-6	2.88E-5	1.21E-5	0.0015	2.75E-5	2.41E-5	0.0015	0.0	0.0	1.27E-5	0.0	5.36E-5	1.041E-4	2.37E-4	5.492E-4	5.647E-4	4.088E-4	5.276E-4	3.677E-4	4.001E-4	5.47E-4	7.235E-4	2.988E-4	3.095E-4	2.101E-4	1.752E-4	7.52E-5	5.57E-5	0.0	0.0015	
skua sp. (<em class="sci">Stercorarius sp. (skua sp.)</em>)	0.0	0.0	0.0	0.0	1.46E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.43E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
jaeger/skua sp. (<em class="sci">Stercorarius sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21E-5	0.0	0.0	1.2E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Atlantic Puffin (<em class="sci">Fratercula arctica</em>)	0.0	7.62E-5	2.5E-5	1.221E-4	4.39E-5	9.94E-5	7.6E-6	5.16E-5	2.51E-5	0.0	0.0015	0.0	9.6E-6	0.0	0.0015	0.0	0.0	2.67E-5	4.63E-5	4.33E-5	3.64E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.52E-5	0.0	0.0	0.0	0.0	0.0	1.317E-4	0.0015	1.58E-5	1.12E-5	
Long-billed Murrelet (<em class="sci">Brachyramphus perdix</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	3.39E-5	0.0	0.0	0.0	0.0	0.0	0.0	9.48E-5	0.0	
Black Guillemot (<em class="sci">Cepphus grylle</em>)	2.887E-4	3.81E-5	6.26E-5	1.02E-5	0.0	4.751E-4	2.194E-4	1.29E-5	0.0015	1.11E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	2.26E-5	0.0015	0.0	0.0	4.448E-4	0.0015	3.72E-5	6.32E-5	5.398E-4	
Razorbill (<em class="sci">Alca torda</em>)	0.0071153	0.0083515	0.0071456	0.0070127	0.0047101	0.0044968	0.002663	0.0028771	0.0015541	8.682E-4	4.777E-4	2.874E-4	1.433E-4	1.011E-4	1.248E-4	1.37E-5	2.1E-5	0.0	1.54E-5	0.0	0.0	1.3E-5	0.0	0.0	1.5E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.04E-5	3.504E-4	2.359E-4	3.42E-4	5.952E-4	0.0010244	0.003273	0.0033818	0.0050062	0.0072421	
Dovekie (<em class="sci">Alle alle</em>)	7.078E-4	0.001155	0.001314	0.0013842	3.511E-4	4.198E-4	1.286E-4	1.161E-4	8.77E-5	3.34E-5	0.0015	7.6E-6	9.6E-6	0.0	0.0	0.0	0.0	4.01E-5	2.32E-5	2.16E-5	6.06E-5	1.3E-5	0.0	1.2E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	5.25E-5	6.74E-5	1.693E-4	1.301E-4	5.527E-4	8.996E-4	
Thick-billed Murre (<em class="sci">Uria lomvia</em>)	4.936E-4	6.346E-4	7.634E-4	8.55E-4	0.0011117	0.0010496	5.22E-4	3.354E-4	1.88E-4	8.9E-5	1.11E-5	2.27E-5	9.6E-6	0.0015	0.0	9.6E-5	1.4E-5	0.0	0.0	0.0	1.21E-5	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	3.76E-5	1.86E-5	4.74E-5	2.024E-4	
Common Murre (<em class="sci">Uria aalge</em>)	1.211E-4	5.204E-4	2.378E-4	4.377E-4	1.755E-4	2.652E-4	3.03E-5	3.87E-5	1.504E-4	5.57E-5	0.0015	1.51E-5	1.91E-5	2.76E-5	0.0	0.0	0.0	6.7E-6	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.88E-5	5.57E-5	7.9E-5	9.0E-5	
Thick-billed/Common Murre (<em class="sci">Uria lomvia/aalge</em>)	0.0	1.27E-5	0.0	0.0	0.0	2.21E-5	0.0	0.0	2.51E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
large alcid sp. (<em class="sci">Alca/Uria sp.</em>)	8.38E-5	2.031E-4	3.75E-5	1.527E-4	1.17E-4	9.94E-5	1.51E-5	6.45E-5	8.77E-5	3.34E-5	0.0	1.51E-5	0.0	1.84E-5	0.0	0.0	7.0E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.26E-5	1.57E-5	0.0015	3.5E-5	0.0	7.52E-5	9.29E-5	1.105E-4	9.0E-5	
Ancient Murrelet (<em class="sci">Synthliboramphus antiquus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alcid sp. (<em class="sci">Alcidae sp.</em>)	6.52E-5	1.904E-4	1.001E-4	9.16E-5	4.39E-5	3.31E-5	3.78E-5	5.16E-5	1.25E-5	0.0	0.0	7.6E-6	9.6E-6	0.0	9.6E-6	0.0	0.0	6.7E-6	7.7E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57E-5	1.63E-5	0.0	1.35E-5	1.88E-5	1.86E-5	1.58E-5	6.75E-5	
Little Gull (<em class="sci">Hydrocoloeus minutus</em>)	0.0010151	9.519E-4	8.51E-4	6.819E-4	7.753E-4	5.745E-4	2.875E-4	4.516E-4	2.507E-4	2.226E-4	3.221E-4	3.101E-4	7.547E-4	7.904E-4	7.776E-4	5.145E-4	1.891E-4	2.136E-4	1.158E-4	2.957E-4	0.0012008	8.971E-4	9.64E-5	7.23E-5	5.99E-5	1.185E-4	4.799E-4	1.266E-4	3.178E-4	3.929E-4	4.857E-4	5.643E-4	4.336E-4	8.47E-4	4.818E-4	7.853E-4	3.972E-4	4.139E-4	0.0010028	9.495E-4	0.0016668	0.0023617	0.0020307	0.0017792	0.0024077	9.291E-4	6.475E-4	0.001192	
Ross's Gull (<em class="sci">Rhodostethia rosea</em>)	0.0	7.62E-5	0.0	0.001313	3.364E-4	0.0	0.0	0.0	0.0	0.0015	4.44E-5	0.0015	0.0	0.0	9.6E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13E-5	0.0	0.0	0.0015	0.0015	0.0015	0.0015	0.0	0.0	
Black-legged Kittiwake (<em class="sci">Rissa tridactyla</em>)	0.0011455	0.0014977	9.761E-4	0.0010483	3.072E-4	4.64E-4	2.194E-4	1.419E-4	1.128E-4	4.45E-5	1.11E-5	1.51E-5	9.6E-6	0.0015	1.92E-5	6.9E-6	6.3E-5	1.936E-4	2.006E-4	3.61E-5	2.43E-5	6.5E-5	1.38E-5	3.976E-4	0.0	0.0	0.0	0.0	0.0	0.0015	3.47E-5	1.13E-5	7.23E-5	4.755E-4	5.84E-5	2.086E-4	2.354E-4	2.207E-4	3.798E-4	0.0013226	0.0013366	0.0015148	0.0016106	0.0015501	0.0013732	0.0011892	0.0019425	0.0011695	
Ivory Gull (<em class="sci">Pagophila eburnea</em>)	9.3E-6	3.81E-5	0.0015	0.0	0.0	0.0015	3.78E-5	3.225E-4	1.25E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0015	
Sabine's Gull (<em class="sci">Xema sabini</em>)	9.3E-6	0.0	0.0	2.04E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.44E-5	0.0	0.0	1.38E-5	1.2E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	1.919E-4	1.59E-4	5.498E-4	6.278E-4	3.681E-4	1.471E-4	2.483E-4	7.6E-5	1.922E-4	0.0011322	1.629E-4	7.0E-5	7.683E-4	2.069E-4	1.86E-5	1.895E-4	1.12E-5	
Bonaparte's Gull (<em class="sci">Chroicocephalus philadelphia</em>)	0.0192224	0.017528	0.014479	0.0114809	0.007738	0.0044526	0.0031623	0.0034964	0.0023563	0.0019145	0.0036546	0.0099994	0.0232054	0.03008	0.0261518	0.0166982	0.0110427	0.0071033	0.0058805	0.0052935	0.0035175	0.0023532	0.0012391	0.0016746	0.0024411	0.002556	0.0039278	0.0089612	0.0102751	0.0134479	0.0138072	0.0121771	0.0104778	0.0110406	0.0085551	0.0088348	0.0089728	0.0130377	0.0200553	0.0280343	0.0400346	0.0400026	0.0348727	0.034816	0.0304541	0.0215727	0.020025	0.0236494	
Black-headed Gull (<em class="sci">Chroicocephalus ridibundus</em>)	0.0031106	0.0018023	0.0018646	0.0015878	0.0017846	9.944E-4	8.246E-4	0.0017933	0.0011656	6.122E-4	6.998E-4	6.883E-4	5.73E-5	6.43E-5	7.68E-5	1.235E-4	2.1E-5	2.0E-5	3.09E-5	3.61E-5	3.64E-5	5.2E-5	2.75E-5	4.458E-4	1.797E-4	2.201E-4	6.043E-4	8.48E-4	5.826E-4	9.465E-4	5.724E-4	1.241E-4	1.45E-5	5.052E-4	2.482E-4	3.558E-4	1.324E-4	1.38E-4	1.367E-4	1.809E-4	5.189E-4	1.955E-4	2.101E-4	4.448E-4	0.0017306	0.0014122	7.58E-4	0.0026315	
